utility,model,regime,size,rep,RelL2,beta_star
kicks3,Additive+Smooth,perturbed,120,10,0.136393,18.554688
kicks3,Convex only,perturbed,120,11,0.148728,
kicks3,Additive,perturbed,120,11,0.206103,
kicks3,Smooth,perturbed,120,7,0.132062,13.671875
kicks3,Additive+Smooth,perturbed,120,11,0.158261,8.789062
kicks3,Convex only,perturbed,120,12,0.157253,
kicks3,Smooth,perturbed,120,2,0.128202,15.625000
kicks3,Additive,perturbed,120,12,0.214100,
kicks3,Additive+Smooth,perturbed,120,12,0.151639,31.250000
kicks3,Convex only,perturbed,120,13,0.156634,
kicks3,Additive,perturbed,120,13,0.214256,
kicks3,Smooth,perturbed,120,3,0.137221,15.625000
kicks3,Additive+Smooth,perturbed,120,13,0.145385,13.671875
kicks3,Convex only,perturbed,120,14,0.152860,
kicks3,Additive,perturbed,120,14,0.194622,
kicks3,Smooth,perturbed,120,6,0.172484,21.484375
kicks3,Additive+Smooth,perturbed,120,14,0.141945,9.765625
kicks3,Convex only,perturbed,120,15,0.166199,
kicks3,Additive,perturbed,120,15,0.196898,
kicks3,Smooth,perturbed,120,8,0.123875,13.671875
kicks3,Additive+Smooth,perturbed,120,15,0.148119,9.765625
kicks3,Convex only,perturbed,120,16,0.150849,
kicks3,Additive,perturbed,120,16,0.187593,
kicks3,Smooth,perturbed,120,9,0.146761,17.578125
kicks3,Additive+Smooth,perturbed,120,16,0.153016,46.875000
kicks3,Convex only,perturbed,120,17,0.164567,
kicks3,Additive,perturbed,120,17,0.213445,
kicks3,Smooth,perturbed,120,11,0.122125,13.671875
kicks3,Additive+Smooth,perturbed,120,17,0.148833,14.648438
kicks3,Convex only,perturbed,120,18,0.150811,
kicks3,Additive,perturbed,120,18,0.220299,
kicks3,Smooth,perturbed,120,13,0.131372,13.671875
kicks3,Additive+Smooth,perturbed,120,18,0.186880,5.859375
kicks3,Convex only,perturbed,120,19,0.170705,
kicks3,Additive,perturbed,120,19,0.188465,
kicks3,Smooth,perturbed,120,14,0.123373,13.671875
kicks3,Smooth,perturbed,120,12,0.130788,13.671875
kicks3,Convex only,not-perturbed,100,1,0.150034,
kicks3,Additive,not-perturbed,100,1,0.196136,
kicks3,Additive+Smooth,perturbed,120,19,0.155881,168.945312
kicks3,Additive+Smooth,not-perturbed,100,1,0.158385,37.109375
kicks3,Convex only,not-perturbed,100,2,0.181602,
kicks3,Additive,not-perturbed,100,2,0.171907,
kicks3,Smooth,perturbed,120,10,0.133792,15.625000
kicks3,Additive+Smooth,not-perturbed,100,2,0.144651,86.914062
kicks3,Convex only,not-perturbed,100,3,0.163717,
kicks3,Smooth,perturbed,120,16,0.118337,13.671875
kicks3,Additive,not-perturbed,100,3,0.186037,
kicks3,Additive+Smooth,not-perturbed,100,3,0.144857,32.226562
kicks3,Convex only,not-perturbed,100,4,0.163372,
kicks3,Additive,not-perturbed,100,4,0.194120,
kicks3,Smooth,perturbed,120,15,0.130452,13.671875
kicks3,Additive+Smooth,not-perturbed,100,4,0.144269,12.695312
kicks3,Convex only,not-perturbed,100,5,0.161660,
kicks3,Additive,not-perturbed,100,5,0.188698,
kicks3,Smooth,perturbed,120,18,0.119447,13.671875
kicks3,Additive+Smooth,not-perturbed,100,5,0.134767,10.742188
kicks3,Convex only,not-perturbed,100,6,0.157073,
kicks3,Additive,not-perturbed,100,6,0.201257,
kicks3,Smooth,not-perturbed,100,2,0.117959,9.765625
kicks3,Additive+Smooth,not-perturbed,100,6,0.147975,7.812500
kicks3,Convex only,not-perturbed,100,7,0.166727,
kicks3,Additive,not-perturbed,100,7,0.193329,
kicks3,Smooth,perturbed,120,17,0.131174,15.625000
kicks3,Smooth,not-perturbed,100,3,0.128544,11.718750
kicks3,Additive+Smooth,not-perturbed,100,7,0.193730,516.601562
kicks3,Convex only,not-perturbed,100,8,0.169701,
kicks3,Additive,not-perturbed,100,8,0.188861,
kicks3,Additive+Smooth,not-perturbed,100,8,0.143254,47.851562
kicks3,Convex only,not-perturbed,100,9,0.176371,
kicks3,Additive,not-perturbed,100,9,0.196907,
kicks3,Smooth,perturbed,120,19,0.112652,11.718750
kicks3,Additive+Smooth,not-perturbed,100,9,0.137979,8.789062
kicks3,Convex only,not-perturbed,100,10,0.174597,
kicks3,Additive,not-perturbed,100,10,0.183503,
kicks3,Smooth,not-perturbed,100,4,0.126974,11.718750
kicks3,Smooth,not-perturbed,100,1,0.143379,15.625000
kicks3,Convex only,not-perturbed,100,11,0.158553,
kicks3,Additive,not-perturbed,100,11,0.185629,
kicks3,Additive+Smooth,not-perturbed,100,10,0.131507,13.671875
kicks3,Additive+Smooth,not-perturbed,100,11,0.149155,148.437500
kicks3,Convex only,not-perturbed,100,12,0.161784,
kicks3,Smooth,not-perturbed,100,5,0.118921,11.718750
kicks3,Additive,not-perturbed,100,12,0.221584,
kicks3,Additive+Smooth,not-perturbed,100,12,0.156135,8.789062
kicks3,Convex only,not-perturbed,100,13,0.165171,
kicks3,Additive,not-perturbed,100,13,0.201631,
kicks3,Smooth,not-perturbed,100,7,0.133528,11.718750
kicks3,Smooth,not-perturbed,100,8,0.110980,9.765625
kicks3,Convex only,not-perturbed,100,14,0.153894,
kicks3,Additive,not-perturbed,100,14,0.195009,
kicks3,Additive+Smooth,not-perturbed,100,13,0.150344,38.085938
kicks3,Additive+Smooth,not-perturbed,100,14,0.134388,8.789062
kicks3,Convex only,not-perturbed,100,15,0.168668,
kicks3,Additive,not-perturbed,100,15,0.186725,
kicks3,Smooth,not-perturbed,100,6,0.148439,11.718750
kicks3,Additive+Smooth,not-perturbed,100,15,0.143058,19.531250
kicks3,Convex only,not-perturbed,100,16,0.161280,
kicks3,Additive,not-perturbed,100,16,0.184230,
kicks3,Smooth,not-perturbed,100,10,0.110689,9.765625
kicks3,Smooth,not-perturbed,100,9,0.128561,11.718750
kicks3,Convex only,not-perturbed,100,17,0.169151,
kicks3,Additive+Smooth,not-perturbed,100,16,0.137470,19.531250
kicks3,Additive,not-perturbed,100,17,0.193098,
kicks3,Additive+Smooth,not-perturbed,100,17,0.144090,39.062500
kicks3,Convex only,not-perturbed,100,18,0.158616,
kicks3,Additive,not-perturbed,100,18,0.192982,
kicks3,Smooth,not-perturbed,100,12,0.129710,11.718750
kicks3,Additive+Smooth,not-perturbed,100,18,0.146134,39.062500
kicks3,Convex only,not-perturbed,100,19,0.175558,
kicks3,Additive,not-perturbed,100,19,0.194312,
kicks3,Smooth,not-perturbed,100,13,0.133163,11.718750
kicks3,Additive+Smooth,not-perturbed,100,19,0.138044,12.695312
kicks3,Convex only,perturbed,100,1,0.163031,
kicks3,Additive,perturbed,100,1,0.221174,
kicks3,Smooth,not-perturbed,100,14,0.113890,9.765625
kicks3,Additive+Smooth,perturbed,100,1,0.197243,5.859375
kicks3,Convex only,perturbed,100,2,0.186449,
kicks3,Additive,perturbed,100,2,0.182341,
kicks3,Smooth,not-perturbed,100,11,0.130000,11.718750
kicks3,Additive+Smooth,perturbed,100,2,0.146880,193.359375
kicks3,Convex only,perturbed,100,3,0.168475,
kicks3,Smooth,not-perturbed,100,16,0.110396,9.765625
kicks3,Additive,perturbed,100,3,0.190950,
kicks3,Additive+Smooth,perturbed,100,3,0.141667,18.554688
kicks3,Convex only,perturbed,100,4,0.172633,
kicks3,Additive,perturbed,100,4,0.190159,
kicks3,Smooth,not-perturbed,100,15,0.137141,11.718750
kicks3,Additive+Smooth,perturbed,100,4,0.191028,280.273438
kicks3,Convex only,perturbed,100,5,0.160327,
kicks3,Additive,perturbed,100,5,0.185557,
kicks3,Smooth,not-perturbed,100,18,0.127834,11.718750
kicks3,Additive+Smooth,perturbed,100,5,0.144368,43.945312
kicks3,Convex only,perturbed,100,6,0.162409,
kicks3,Additive,perturbed,100,6,0.197249,
kicks3,Smooth,not-perturbed,100,17,0.156728,17.578125
kicks3,Additive+Smooth,perturbed,100,6,0.147516,11.718750
kicks3,Convex only,perturbed,100,7,0.165740,
kicks3,Additive,perturbed,100,7,0.199908,
kicks3,Smooth,not-perturbed,100,19,0.124388,11.718750
kicks3,Smooth,perturbed,100,1,0.138016,13.671875
kicks3,Convex only,perturbed,100,8,0.173314,
kicks3,Additive+Smooth,perturbed,100,7,0.149017,16.601562
kicks3,Additive,perturbed,100,8,0.190659,
kicks3,Additive+Smooth,perturbed,100,8,0.144962,20.507812
kicks3,Convex only,perturbed,100,9,0.176303,
kicks3,Additive,perturbed,100,9,0.200196,
kicks3,Smooth,perturbed,100,2,0.132189,15.625000
kicks3,Additive+Smooth,perturbed,100,9,0.143122,9.765625
kicks3,Convex only,perturbed,100,10,0.171349,
kicks3,Additive,perturbed,100,10,0.188220,
kicks3,Smooth,perturbed,100,4,0.133090,13.671875
kicks3,Smooth,perturbed,100,5,0.119937,13.671875
kicks3,Convex only,perturbed,100,11,0.156241,
kicks3,Additive,perturbed,100,11,0.203312,
kicks3,Additive+Smooth,perturbed,100,10,0.132673,7.812500
kicks3,Additive+Smooth,perturbed,100,11,0.147100,11.718750
kicks3,Convex only,perturbed,100,12,0.158342,
kicks3,Additive,perturbed,100,12,0.216980,
kicks3,Smooth,perturbed,100,7,0.142541,13.671875
kicks3,Smooth,perturbed,100,3,0.144708,15.625000
kicks3,Convex only,perturbed,100,13,0.161903,
kicks3,Additive+Smooth,perturbed,100,12,0.163002,7.812500
kicks3,Additive,perturbed,100,13,0.211991,
kicks3,Additive+Smooth,perturbed,100,13,0.144941,13.671875
kicks3,Convex only,perturbed,100,14,0.169745,
kicks3,Additive,perturbed,100,14,0.196402,
kicks3,Smooth,perturbed,100,8,0.131290,13.671875
kicks3,Smooth,perturbed,100,6,0.170798,21.484375
kicks3,Convex only,perturbed,100,15,0.168727,
kicks3,Additive+Smooth,perturbed,100,14,0.141603,9.765625
kicks3,Additive,perturbed,100,15,0.200379,
kicks3,Additive+Smooth,perturbed,100,15,0.148482,9.765625
kicks3,Convex only,perturbed,100,16,0.161784,
kicks3,Additive,perturbed,100,16,0.185341,
kicks3,Smooth,perturbed,100,9,0.133401,13.671875
kicks3,Additive+Smooth,perturbed,100,16,0.138553,17.578125
kicks3,Convex only,perturbed,100,17,0.168046,
kicks3,Additive,perturbed,100,17,0.204940,
kicks3,Smooth,perturbed,100,10,0.117232,11.718750
kicks3,Additive+Smooth,perturbed,100,17,0.150814,136.718750
kicks3,Convex only,perturbed,100,18,0.165028,
kicks3,Additive,perturbed,100,18,0.201484,
kicks3,Smooth,perturbed,100,11,0.132651,13.671875
kicks3,Additive+Smooth,perturbed,100,18,0.153255,63.476562
kicks3,Convex only,perturbed,100,19,0.171302,
kicks3,Additive,perturbed,100,19,0.187912,
kicks3,Smooth,perturbed,100,13,0.130378,13.671875
kicks3,Smooth,perturbed,100,12,0.139356,13.671875
kicks3,Convex only,not-perturbed,80,1,0.163958,
kicks3,Additive,not-perturbed,80,1,0.202783,
kicks3,Additive+Smooth,perturbed,100,19,0.153609,170.898438
kicks3,Additive+Smooth,not-perturbed,80,1,0.170119,36.132812
kicks3,Convex only,not-perturbed,80,2,0.174353,
kicks3,Additive,not-perturbed,80,2,0.176713,
kicks3,Smooth,perturbed,100,14,0.126317,13.671875
kicks3,Additive+Smooth,not-perturbed,80,2,0.149061,183.593750
kicks3,Convex only,not-perturbed,80,3,0.174935,
kicks3,Additive,not-perturbed,80,3,0.195899,
kicks3,Smooth,perturbed,100,16,0.130898,13.671875
kicks3,Additive+Smooth,not-perturbed,80,3,0.139916,16.601562
kicks3,Convex only,not-perturbed,80,4,0.172373,
kicks3,Additive,not-perturbed,80,4,0.201390,
kicks3,Smooth,perturbed,100,15,0.142561,13.671875
kicks3,Additive+Smooth,not-perturbed,80,4,0.142655,10.742188
kicks3,Convex only,not-perturbed,80,5,0.166596,
kicks3,Additive,not-perturbed,80,5,0.186453,
kicks3,Smooth,not-perturbed,80,1,0.113371,9.765625
kicks3,Additive+Smooth,not-perturbed,80,5,0.141553,27.343750
kicks3,Smooth,not-perturbed,80,2,0.117764,9.765625
kicks3,Additive,not-perturbed,80,6,0.208766,
kicks3,Convex only,not-perturbed,80,6,0.171491,
kicks3,Additive+Smooth,not-perturbed,80,6,0.146469,7.812500
kicks3,Convex only,not-perturbed,80,7,0.166551,
kicks3,Additive,not-perturbed,80,7,0.186148,
kicks3,Smooth,perturbed,100,18,0.120117,11.718750
kicks3,Additive+Smooth,not-perturbed,80,7,0.140504,17.578125
kicks3,Convex only,not-perturbed,80,8,0.179006,
kicks3,Additive,not-perturbed,80,8,0.197143,
kicks3,Smooth,not-perturbed,80,4,0.111114,9.765625
kicks3,Smooth,perturbed,100,17,0.140370,15.625000
kicks3,Additive+Smooth,not-perturbed,80,8,0.150662,45.898438
kicks3,Convex only,not-perturbed,80,9,0.178207,
kicks3,Additive,not-perturbed,80,9,0.203137,
kicks3,Additive+Smooth,not-perturbed,80,9,0.137631,6.835938
kicks3,Convex only,not-perturbed,80,10,0.170793,
kicks3,Smooth,not-perturbed,80,5,0.105523,9.765625
kicks3,Additive,not-perturbed,80,10,0.187055,
kicks3,Smooth,not-perturbed,80,3,0.142064,11.718750
kicks3,Convex only,not-perturbed,80,11,0.165605,
kicks3,Additive,not-perturbed,80,11,0.188669,
kicks3,Additive+Smooth,not-perturbed,80,10,0.130445,13.671875
kicks3,Additive+Smooth,not-perturbed,80,11,0.155112,163.085938
kicks3,Convex only,not-perturbed,80,12,0.169617,
kicks3,Additive,not-perturbed,80,12,0.205230,
kicks3,Smooth,perturbed,100,19,0.118457,11.718750
kicks3,Additive+Smooth,not-perturbed,80,12,0.137085,9.765625
kicks3,Convex only,not-perturbed,80,13,0.175118,
kicks3,Additive,not-perturbed,80,13,0.206994,
kicks3,Smooth,not-perturbed,80,8,0.115762,9.765625
kicks3,Additive+Smooth,not-perturbed,80,13,0.145548,11.718750
kicks3,Convex only,not-perturbed,80,14,0.166037,
kicks3,Additive,not-perturbed,80,14,0.200267,
kicks3,Smooth,not-perturbed,80,9,0.120424,9.765625
kicks3,Additive+Smooth,not-perturbed,80,14,0.135830,8.789062
kicks3,Convex only,not-perturbed,80,15,0.187958,
kicks3,Additive,not-perturbed,80,15,0.191259,
kicks3,Smooth,not-perturbed,80,10,0.122141,9.765625
kicks3,Smooth,not-perturbed,80,7,0.134137,11.718750
kicks3,Convex only,not-perturbed,80,16,0.166243,
kicks3,Additive,not-perturbed,80,16,0.184408,
kicks3,Additive+Smooth,not-perturbed,80,15,0.145119,18.554688
kicks3,Additive+Smooth,not-perturbed,80,16,0.131184,13.671875
kicks3,Convex only,not-perturbed,80,17,0.177238,
kicks3,Additive,not-perturbed,80,17,0.189657,
kicks3,Smooth,not-perturbed,80,12,0.116415,9.765625
kicks3,Smooth,not-perturbed,80,6,0.149864,11.718750
kicks3,Convex only,not-perturbed,80,18,0.178905,
kicks3,Additive,not-perturbed,80,18,0.201634,
kicks3,Additive+Smooth,not-perturbed,80,17,0.145151,27.343750
kicks3,Additive+Smooth,not-perturbed,80,18,0.137056,12.695312
kicks3,Convex only,not-perturbed,80,19,0.175767,
kicks3,Additive,not-perturbed,80,19,0.194761,
kicks3,Smooth,not-perturbed,80,14,0.111202,9.765625
kicks3,Additive+Smooth,not-perturbed,80,19,0.136703,12.695312
kicks3,Smooth,not-perturbed,80,11,0.129682,11.718750
kicks3,Convex only,perturbed,80,1,0.176425,
kicks3,Additive,perturbed,80,1,0.219411,
kicks3,Smooth,not-perturbed,80,13,0.136063,11.718750
kicks3,Convex only,perturbed,80,2,0.186251,
kicks3,Additive,perturbed,80,2,0.178340,
kicks3,Additive+Smooth,perturbed,80,1,0.157590,13.671875
kicks3,Smooth,not-perturbed,80,15,0.126568,9.765625
kicks3,Convex only,perturbed,80,3,0.174413,
kicks3,Additive,perturbed,80,3,0.201823,
kicks3,Additive+Smooth,perturbed,80,2,0.181663,527.343750
kicks3,Smooth,not-perturbed,80,16,0.116579,9.765625
kicks3,Additive+Smooth,perturbed,80,3,0.135352,11.718750
kicks3,Smooth,not-perturbed,80,17,0.121318,9.765625
kicks3,Additive,perturbed,80,4,0.190692,
kicks3,Convex only,perturbed,80,4,0.185102,
kicks3,Convex only,perturbed,80,5,0.168848,
kicks3,Additive,perturbed,80,5,0.183241,
kicks3,Additive+Smooth,perturbed,80,4,0.153638,30.273438
kicks3,Smooth,not-perturbed,80,19,0.119972,9.765625
kicks3,Convex only,perturbed,80,6,0.175375,
kicks3,Additive,perturbed,80,6,0.204339,
kicks3,Additive+Smooth,perturbed,80,5,0.150373,171.875000
kicks3,Additive+Smooth,perturbed,80,6,0.146050,10.742188
kicks3,Smooth,not-perturbed,80,18,0.126884,11.718750
kicks3,Convex only,perturbed,80,7,0.164120,
kicks3,Additive,perturbed,80,7,0.183512,
kicks3,Additive+Smooth,perturbed,80,7,0.144171,19.531250
kicks3,Convex only,perturbed,80,8,0.177977,
kicks3,Additive,perturbed,80,8,0.193685,
kicks3,Smooth,perturbed,80,1,0.140626,13.671875
kicks3,Additive+Smooth,perturbed,80,8,0.151207,22.460938
kicks3,Convex only,perturbed,80,9,0.181149,
kicks3,Additive,perturbed,80,9,0.194081,
kicks3,Smooth,perturbed,80,4,0.125675,11.718750
kicks3,Smooth,perturbed,80,2,0.130149,11.718750
kicks3,Convex only,perturbed,80,10,0.170181,
kicks3,Additive+Smooth,perturbed,80,9,0.139085,18.554688
kicks3,Additive,perturbed,80,10,0.179218,
kicks3,Additive+Smooth,perturbed,80,10,0.132152,14.648438
kicks3,Convex only,perturbed,80,11,0.174626,
kicks3,Additive,perturbed,80,11,0.207583,
kicks3,Smooth,perturbed,80,5,0.123220,13.671875
kicks3,Smooth,perturbed,80,3,0.154715,15.625000
kicks3,Convex only,perturbed,80,12,0.170344,
kicks3,Additive+Smooth,perturbed,80,11,0.156938,7.812500
kicks3,Additive,perturbed,80,12,0.203397,
kicks3,Additive+Smooth,perturbed,80,12,0.140680,9.765625
kicks3,Convex only,perturbed,80,13,0.173993,
kicks3,Additive,perturbed,80,13,0.203185,
kicks3,Smooth,perturbed,80,7,0.138494,11.718750
kicks3,Additive+Smooth,perturbed,80,13,0.151901,18.554688
kicks3,Convex only,perturbed,80,14,0.170683,
kicks3,Smooth,perturbed,80,6,0.180690,21.484375
kicks3,Additive,perturbed,80,14,0.205020,
kicks3,Additive+Smooth,perturbed,80,14,0.145941,9.765625
kicks3,Convex only,perturbed,80,15,0.188767,
kicks3,Additive,perturbed,80,15,0.203397,
kicks3,Smooth,perturbed,80,8,0.141925,13.671875
kicks3,Additive+Smooth,perturbed,80,15,0.148713,9.765625
kicks3,Convex only,perturbed,80,16,0.170561,
kicks3,Additive,perturbed,80,16,0.183277,
kicks3,Smooth,perturbed,80,9,0.139748,13.671875
kicks3,Additive+Smooth,perturbed,80,16,0.139488,22.460938
kicks3,Convex only,perturbed,80,17,0.176497,
kicks3,Additive,perturbed,80,17,0.190417,
kicks3,Smooth,perturbed,80,10,0.126574,11.718750
kicks3,Additive+Smooth,perturbed,80,17,0.146574,26.367188
kicks3,Convex only,perturbed,80,18,0.180538,
kicks3,Additive,perturbed,80,18,0.205648,
kicks3,Smooth,perturbed,80,11,0.138374,13.671875
kicks3,Additive+Smooth,perturbed,80,18,0.141311,8.789062
kicks3,Convex only,perturbed,80,19,0.174545,
kicks3,Additive,perturbed,80,19,0.193786,
kicks3,Smooth,perturbed,80,13,0.139651,13.671875
kicks3,Smooth,perturbed,80,14,0.131941,13.671875
kicks3,Convex only,not-perturbed,60,1,0.184405,
kicks3,Additive,not-perturbed,60,1,0.205074,
kicks3,Additive+Smooth,perturbed,80,19,0.155350,169.921875
kicks3,Additive+Smooth,not-perturbed,60,1,0.142235,10.742188
kicks3,Convex only,not-perturbed,60,2,0.175161,
kicks3,Additive,not-perturbed,60,2,0.191103,
kicks3,Smooth,perturbed,80,12,0.144890,13.671875
kicks3,Additive+Smooth,not-perturbed,60,2,0.165546,100.585938
kicks3,Convex only,not-perturbed,60,3,0.188792,
kicks3,Additive,not-perturbed,60,3,0.198323,
kicks3,Smooth,perturbed,80,16,0.143722,13.671875
kicks3,Smooth,perturbed,80,15,0.149789,13.671875
kicks3,Convex only,not-perturbed,60,4,0.177131,
kicks3,Additive+Smooth,not-perturbed,60,3,0.127916,8.789062
kicks3,Additive,not-perturbed,60,4,0.181305,
kicks3,Smooth,not-perturbed,60,1,0.125131,9.765625
kicks3,Convex only,not-perturbed,60,5,0.173456,
kicks3,Additive,not-perturbed,60,5,0.176430,
kicks3,Additive+Smooth,not-perturbed,60,4,0.152973,42.968750
kicks3,Additive+Smooth,not-perturbed,60,5,0.151520,41.992188
kicks3,Smooth,not-perturbed,60,2,0.124957,9.765625
kicks3,Convex only,not-perturbed,60,6,0.183713,
kicks3,Additive,not-perturbed,60,6,0.210413,
kicks3,Additive+Smooth,not-perturbed,60,6,0.137034,7.812500
kicks3,Convex only,not-perturbed,60,7,0.186096,
kicks3,Additive,not-perturbed,60,7,0.189931,
kicks3,Smooth,perturbed,80,18,0.123848,11.718750
kicks3,Additive+Smooth,not-perturbed,60,7,0.141123,14.648438
kicks3,Convex only,not-perturbed,60,8,0.188065,
kicks3,Additive,not-perturbed,60,8,0.190151,
kicks3,Smooth,not-perturbed,60,3,0.155316,11.718750
kicks3,Smooth,perturbed,80,19,0.116043,9.765625
kicks3,Convex only,not-perturbed,60,9,0.191004,
kicks3,Smooth,not-perturbed,60,5,0.117472,9.765625
kicks3,Additive,not-perturbed,60,9,0.202681,
kicks3,Smooth,not-perturbed,60,4,0.119531,9.765625
kicks3,Additive+Smooth,not-perturbed,60,8,0.151741,34.179688
kicks3,Convex only,not-perturbed,60,10,0.195943,
kicks3,Smooth,perturbed,80,17,0.148482,15.625000
kicks3,Additive,not-perturbed,60,10,0.188373,
kicks3,Convex only,not-perturbed,60,11,0.182644,
kicks3,Additive,not-perturbed,60,11,0.190338,
kicks3,Additive+Smooth,not-perturbed,60,9,0.137624,15.625000
kicks3,Additive+Smooth,not-perturbed,60,10,0.148051,36.132812
kicks3,Convex only,not-perturbed,60,12,0.182625,
kicks3,Additive,not-perturbed,60,12,0.212575,
kicks3,Additive+Smooth,not-perturbed,60,11,0.143322,16.601562
kicks3,Additive+Smooth,not-perturbed,60,12,0.139437,10.742188
kicks3,Convex only,not-perturbed,60,13,0.191207,
kicks3,Additive,not-perturbed,60,13,0.202656,
kicks3,Smooth,not-perturbed,60,7,0.122890,9.765625
kicks3,Additive+Smooth,not-perturbed,60,13,0.141073,10.742188
kicks3,Convex only,not-perturbed,60,14,0.168135,
kicks3,Additive,not-perturbed,60,14,0.200785,
kicks3,Smooth,not-perturbed,60,8,0.119870,9.765625
kicks3,Additive+Smooth,not-perturbed,60,14,0.139685,7.812500
kicks3,Convex only,not-perturbed,60,15,0.183031,
kicks3,Additive,not-perturbed,60,15,0.191078,
kicks3,Smooth,not-perturbed,60,6,0.163783,11.718750
kicks3,Additive+Smooth,not-perturbed,60,15,0.145453,26.367188
